No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
97,Mario Addison,28,DE,14,0,260,6-3,Troy,9/6/1987,4,2,,CAR,2015,2025-08-15 13:44:16
69,Jared Allen,33,RDE,12,12,270,6-6,Idaho St.,4/3/1982,11,5,Kansas City Chiefs / 4th / 126th pick /2004,CAR,2015,2025-08-15 13:44:16
3,Derek Anderson,32,QB,3,0,235,6-6,Oregon St.,6/15/1983,9,0,Baltimore Ravens / 6th / 213th pick /2005,CAR,2015,2025-08-15 13:44:16
34,Cameron Artis-Payne,25,RB,7,0,215,5-10,Auburn,6/23/1990,Rook,2,Carolina Panthers / 5th / 174th pick /2015,CAR,2015,2025-08-15 13:44:16
25,Bene Benwikere,24,DB,13,4,195,6-0,San Jose St.,9/3/1991,1,2,Carolina Panthers / 5th / 148th pick /2014,CAR,2015,2025-08-15 13:44:16
11,Brenton Bersin,25,WR,9,2,211,6-3,Wofford,5/9/1990,1,1,,CAR,2015,2025-08-15 13:44:16
33,Tre Boston,23,DB,16,1,205,6-1,North Carolina,6/25/1992,1,1,Carolina Panthers / 4th / 128th pick /2014,CAR,2015,2025-08-15 13:44:16
47,Richie Brockel,29,TE,2,0,251,6-1,Boise St.,7/24/1986,4,0,,CAR,2015,2025-08-15 13:44:16
10,Corey Brown,24,WR,14,11,190,5-11,Ohio St.,12/16/1991,1,5,,CAR,2015,2025-08-15 13:44:16
91,Colin Cole,35,DT,2,0,325,6-2,Iowa,6/24/1980,11,0,,CAR,2015,2025-08-15 13:44:16
20,Kurt Coleman,27,FS,15,15,208,5-11,Ohio St.,7/1/1988,5,7,Philadelphia Eagles / 7th / 244th pick /2010,CAR,2015,2025-08-15 13:44:16
82,Jerricho Cotchery,33,WR,14,3,205,6-1,North Carolina St.,6/16/1982,11,6,New York Jets / 4th / 108th pick /2004,CAR,2015,2025-08-15 13:44:16
58,Thomas Davis,32,RLB,16,16,235,6-1,Georgia,3/22/1983,10,16,Carolina Panthers / 1st / 14th pick /2005,CAR,2015,2025-08-15 13:44:16
91,Ryan Delaire,23,DE,9,0,260,6-4,Towson,1/17/1992,Rook,1,,CAR,2015,2025-08-15 13:44:16
84,Ed Dickson,28,TE,16,11,250,6-4,Oregon,7/25/1987,5,1,Baltimore Ravens / 3rd / 70th pick /2010,CAR,2015,2025-08-15 13:44:16
94,Kony Ealy,24,LDE,16,9,275,6-4,Missouri,12/21/1991,1,5,Carolina Panthers / 2nd / 60th pick /2014,CAR,2015,2025-08-15 13:44:16
92,Dwan Edwards,34,DT,12,0,305,6-3,Oregon St.,5/16/1981,11,1,Baltimore Ravens / 2nd / 51st pick /2004,CAR,2015,2025-08-15 13:44:16
26,Cortland Finnegan,31,DB,5,0,190,5-10,Samford,2/2/1984,9,0,Tennessee Titans / 7th / 215th pick /2006,CAR,2015,2025-08-15 13:44:16
17,Devin Funchess,21,WR,16,5,225,6-4,Michigan,5/21/1994,Rook,5,Carolina Panthers / 2nd / 41st pick /2015,CAR,2015,2025-08-15 13:44:16
9,Graham Gano,28,K,16,0,202,6-2,Florida St.,4/9/1987,6,3,,CAR,2015,2025-08-15 13:44:16
19,Ted Ginn Jr.,30,WR,15,13,180,5-11,Ohio St.,4/12/1985,8,9,Miami Dolphins / 1st / 9th pick /2007,CAR,2015,2025-08-15 13:44:16
41,Roman Harper,33,SS,16,16,205,6-1,Alabama,12/11/1982,9,6,New Orleans Saints / 2nd / 43rd pick /2006,CAR,2015,2025-08-15 13:44:16
96,Wes Horton,25,DE,8,2,265,6-5,USC,1/18/1990,2,1,,CAR,2015,2025-08-15 13:44:16
53,Ben Jacobs,27,LB,16,0,240,6-4,Fresno St.,4/17/1988,4,1,,CAR,2015,2025-08-15 13:44:16
44,J.J. Jansen,29,LS,16,0,235,6-2,Notre Dame,1/20/1986,6,2,,CAR,2015,2025-08-15 13:44:16
95,Charles Johnson,29,LDE,9,9,270,6-2,Georgia,7/10/1986,8,4,Carolina Panthers / 3rd / 83rd pick /2007,CAR,2015,2025-08-15 13:44:16
42,Colin Jones,28,DB,15,3,205,6-0,TCU,10/27/1987,4,2,San Francisco 49ers / 6th / 190th pick /2011,CAR,2015,2025-08-15 13:44:16
67,Ryan Kalil,30,C,15,15,300,6-2,USC,3/29/1985,8,13,Carolina Panthers / 2nd / 59th pick /2007,CAR,2015,2025-08-15 13:44:16
56,A.J. Klein,24,MLB,15,6,240,6-1,Iowa St.,7/30/1991,2,4,Carolina Panthers / 5th / 148th pick /2013,CAR,2015,2025-08-15 13:44:16
