No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
39,Husain Abdullah,28,DB,16,2,204,6-0,Washington St.,7/27/1985,5,2,,KAN,2013,2025-08-15 14:06:29
76,Branden Albert,29,LT,12,12,314,6-5,Virginia,11/4/1984,5,7,Kansas City Chiefs / 1st / 15th pick /2008,KAN,2013,2025-08-15 14:06:29
71,Jeff Allen,23,LG,15,14,306,6-4,Illinois,1/8/1990,1,7,Kansas City Chiefs / 2nd / 44th pick /2012,KAN,2013,2025-08-15 14:06:29
73,Jon Asamoah,25,RG,14,9,304,6-4,Illinois,7/21/1988,3,5,Kansas City Chiefs / 3rd / 68th pick /2010,KAN,2013,2025-08-15 14:06:29
17,Donnie Avery,29,WR,16,14,186,5-11,Houston,6/12/1984,5,6,St. Louis Rams / 2nd / 33rd pick /2008,KAN,2013,2025-08-15 14:06:29
97,Allen Bailey,24,DE,15,3,288,6-3,Miami (FL),3/25/1989,2,3,Kansas City Chiefs / 3rd / 86th pick /2011,KAN,2013,2025-08-15 14:06:29
29,Eric Berry,25,SS,15,15,212,6-0,Tennessee,12/29/1988,3,12,Kansas City Chiefs / 1st / 5th pick /2010,KAN,2013,2025-08-15 14:06:29
82,Dwayne Bowe,29,WR,15,15,221,6-2,LSU,9/21/1984,6,6,Kansas City Chiefs / 1st / 23rd pick /2007,KAN,2013,2025-08-15 14:06:29
46,Kevin Brock,27,TE,4,0,315,6-5,Rutgers,4/9/1986,2,0,,KAN,2013,2025-08-15 14:06:29
77,Mike Catapano,23,DE,15,0,270,6-4,Princeton,8/17/1990,Rook,1,Kansas City Chiefs / 7th / 207th pick /2013,KAN,2013,2025-08-15 14:06:29
25,Jamaal Charles,27,RB,15,15,199,5-11,Texas,12/27/1986,5,16,Kansas City Chiefs / 3rd / 73rd pick /2008,KAN,2013,2025-08-15 14:06:29
2,Dustin Colquitt,31,P,16,0,210,6-3,Tennessee,5/6/1982,8,2,Kansas City Chiefs / 3rd / 99th pick /2005,KAN,2013,2025-08-15 14:06:29
26,Sanders Commings,23,DB,2,0,216,6-0,Georgia,3/8/1990,Rook,0,Kansas City Chiefs / 5th / 134th pick /2013,KAN,2013,2025-08-15 14:06:29
