No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
92,Tyson Alualu,36,DL,2,1,304,6-3,California,5/12/1987,13,0,Jacksonville Jaguars / 1st / 10th pick /2010,DET,2023,2025-08-15 13:59:43
34,Alex Anzalone,29,LB,16,16,234,6-3,Florida,9/22/1994,6,6,New Orleans Saints / 3rd / 76th pick /2017,DET,2023,2025-08-15 13:59:43
74,Kayode Awosika,25,G,15,3,322,6-3,Buffalo,10/27/1998,2,2,,DET,2023,2025-08-15 13:59:43
17,Michael Badgley,28,K,4,0,188,5-10,Miami (FL),7/28/1995,5,1,,DET,2023,2025-08-15 13:59:43
55,Derrick Barnes,24,LB,16,13,240,6-0,Purdue,5/29/1999,2,5,Detroit Lions / 4th / 113th pick /2021,DET,2023,2025-08-15 13:59:43
90,Quinton Bohanna,24,DT,3,2,355,6-4,Kentucky,3/16/1999,2,1,Dallas Cowboys / 6th / 192nd pick /2021,DET,2023,2025-08-15 13:59:43
32,Brian Branch,22,DB,15,9,203,6-0,Alabama,10/22/2001,Rook,4,Detroit Lions / 2nd / 45th pick /2023,DET,2023,2025-08-15 13:59:43
10,Teddy Bridgewater,31,QB,1,0,210,6-2,Louisville,11/10/1992,9,0,Minnesota Vikings / 1st / 32nd pick /2014,DET,2023,2025-08-15 13:59:43
96,Isaiah Buggs,27,DT,10,3,335,6-3,"Mississippi Gulf Coast CC,Alabama",8/24/1996,4,2,Pittsburgh Steelers / 6th / 192nd pick /2019,DET,2023,2025-08-15 13:59:43
45,Jason Cabinda,27,FB,4,0,235,6-1,Penn St.,3/17/1996,5,0,,DET,2023,2025-08-15 13:59:43
46,Jack Campbell,23,LB,17,12,246,6-5,Iowa,8/22/2000,Rook,5,Detroit Lions / 1st / 18th pick /2023,DET,2023,2025-08-15 13:59:43
79,John Cominsky,28,DL,16,11,285,6-5,Charleston (WV),11/22/1995,4,4,Atlanta Falcons / 4th / 135th pick /2019,DET,2023,2025-08-15 13:59:43
47,Scott Daly,29,LS,8,0,245,6-2,Notre Dame,2/7/1994,2,1,,DET,2023,2025-08-15 13:59:43
86,Darrell Daniels,29,TE,3,0,256,6-3,Washington,11/22/1994,6,0,,DET,2023,2025-08-15 13:59:43
68,Taylor Decker,30,T,15,15,324,6-7,Ohio St.,8/23/1993,7,8,Detroit Lions / 1st / 16th pick /2016,DET,2023,2025-08-15 13:59:43
30,Khalil Dorsey,25,CB,13,2,188,5-8,Northern Arizona,3/31/1998,3,1,,DET,2023,2025-08-15 13:59:43
83,Dylan Drummond,23,WR,1,0,190,6-0,Eastern Michigan,1/17/2000,Rook,0,,DET,2023,2025-08-15 13:59:43
86,Anthony Firkser,28,TE,2,0,241,6-2,Harvard,2/19/1995,5,0,,DET,2023,2025-08-15 13:59:43
3,Jack Fox,27,P,17,0,218,6-2,Rice,9/1/1996,3,1,,DET,2023,2025-08-15 13:59:43
76,Connor Galvin,23,OL,1,0,300,6-7,Baylor,3/11/2000,Rook,0,,DET,2023,2025-08-15 13:59:43
2,C.J. Gardner-Johnson,26,DB,3,2,208,5-11,Florida,12/20/1997,4,1,New Orleans Saints / 4th / 105th pick /2019,DET,2023,2025-08-15 13:59:43
26,Jahmyr Gibbs,21,RB,15,3,202,5-9,"Georgia Tech,Alabama",3/20/2002,Rook,10,Detroit Lions / 1st / 12th pick /2023,DET,2023,2025-08-15 13:59:43
24,Steven Gilmore,24,CB,3,0,174,6-0,Marshall,9/17/1999,Rook,0,,DET,2023,2025-08-15 13:59:43
60,Graham Glasgow,31,OL,17,15,315,6-6,Michigan,7/19/1992,7,7,Detroit Lions / 3rd / 95th pick /2016,DET,2023,2025-08-15 13:59:43
16,Jared Goff,29,QB,17,17,217,6-4,California,10/14/1994,7,16,Los Angeles Rams / 1st / 1st pick /2016,DET,2023,2025-08-15 13:59:43
