No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
53,Daren Bates,27,LB,16,0,225,5-11,Auburn,11/27/1990,4,1,,OTI,2017,2025-08-15 14:53:52
48,Beau Brinkley,27,TE,16,0,260,6-4,Missouri,1/25/1990,5,1,,OTI,2017,2025-08-15 14:53:52
55,Jayon Brown,22,LB,16,0,226,6-0,UCLA,2/26/1995,Rook,2,Tennessee Titans / 5th / 155th pick /2017,OTI,2017,2025-08-15 14:53:52
31,Kevin Byard,24,FS,16,16,218,5-11,Middle Tenn. St.,8/17/1993,1,14,Tennessee Titans / 3rd / 64th pick /2016,OTI,2017,2025-08-15 14:53:52
44,Josh Carraway,23,LB,1,0,242,6-3,TCU,4/13/1994,Rook,0,Tennessee Titans / 7th / 227th pick /2017,OTI,2017,2025-08-15 14:53:52
99,Jurrell Casey,28,RDE,16,16,305,6-1,USC,12/5/1989,6,10,Tennessee Titans / 3rd / 77th pick /2011,OTI,2017,2025-08-15 14:53:52
16,Matt Cassel,35,QB,2,1,225,6-4,USC,5/17/1982,12,0,New England Patriots / 7th / 230th pick /2005,OTI,2017,2025-08-15 14:53:52
78,Jack Conklin,23,RT,16,16,308,6-6,Michigan St.,8/17/1994,1,8,Tennessee Titans / 1st / 8th pick /2016,OTI,2017,2025-08-15 14:53:52
37,Johnathan Cyprien,27,SS,10,10,211,6-1,Florida International,7/29/1990,4,4,Jacksonville Jaguars / 2nd / 33rd pick /2013,OTI,2017,2025-08-15 14:53:52
84,Corey Davis,22,WR,11,9,209,6-3,Western Michigan,1/11/1995,Rook,3,Tennessee Titans / 1st / 5th pick /2017,OTI,2017,2025-08-15 14:53:52
87,Eric Decker,30,WR,16,8,214,6-3,Minnesota,3/15/1987,7,5,Denver Broncos / 3rd / 87th pick /2010,OTI,2017,2025-08-15 14:53:52
92,Kevin Dodd,25,DE,9,0,277,6-5,Clemson,7/14/1992,1,1,Tennessee Titans / 2nd / 33rd pick /2016,OTI,2017,2025-08-15 14:53:52
83,Harry Douglas,33,WR,2,0,183,6-0,Louisville,9/16/1984,9,0,Atlanta Falcons / 3rd / 84th pick /2008,OTI,2017,2025-08-15 14:53:52
32,David Fluellen,25,RB,16,0,224,5-11,Toledo,1/28/1992,1,0,,OTI,2017,2025-08-15 14:53:52
45,Jalston Fowler,27,RB,10,1,261,5-11,Alabama,7/26/1990,2,0,Tennessee Titans / 4th / 108th pick /2015,OTI,2017,2025-08-15 14:53:52
22,Derrick Henry,23,RB,16,2,252,6-2,Alabama,1/4/1994,1,6,Tennessee Titans / 2nd / 45th pick /2016,OTI,2017,2025-08-15 14:53:52
25,Adoree' Jackson,22,LCB,16,16,185,5-11,USC,9/18/1995,Rook,6,Tennessee Titans / 1st / 18th pick /2017,OTI,2017,2025-08-15 14:53:52
94,Austin Johnson,23,NT,16,3,314,6-4,Penn St.,5/8/1994,1,2,Tennessee Titans / 2nd / 43rd pick /2016,OTI,2017,2025-08-15 14:53:52
60,Ben Jones,28,C,16,16,308,6-3,Georgia,7/2/1989,5,8,Houston Texans / 4th / 99th pick /2012,OTI,2017,2025-08-15 14:53:52
90,DaQuan Jones,26,LDE,12,12,320,6-4,Penn St.,12/17/1991,3,5,Tennessee Titans / 4th / 112th pick /2014,OTI,2017,2025-08-15 14:53:52
71,Dennis Kelly,27,T,16,1,321,6-8,Purdue,1/16/1990,5,2,Philadelphia Eagles / 5th / 153rd pick /2012,OTI,2017,2025-08-15 14:53:52
6,Brett Kern,31,P,16,0,214,6-2,Toledo,2/17/1986,9,4,,OTI,2017,2025-08-15 14:53:52
95,David King,28,DE,7,0,281,6-4,Oklahoma,12/27/1989,3,1,Philadelphia Eagles / 7th / 239th pick /2013,OTI,2017,2025-08-15 14:53:52
64,Josh Kline,28,RG,16,16,300,6-3,Kent St.,12/29/1989,4,8,,OTI,2017,2025-08-15 14:53:52
97,Karl Klug,29,DT,15,0,278,6-3,Iowa,3/31/1988,6,1,Tennessee Titans / 5th / 142nd pick /2011,OTI,2017,2025-08-15 14:53:52
77,Taylor Lewan,26,LT,16,16,309,6-7,Michigan,7/22/1991,3,10,Tennessee Titans / 1st / 11th pick /2014,OTI,2017,2025-08-15 14:53:52
8,Marcus Mariota,24,QB,15,15,222,6-4,Oregon,10/30/1993,2,12,Tennessee Titans / 1st / 2nd pick /2015,OTI,2017,2025-08-15 14:53:52
18,Rishard Matthews,28,WR,14,11,217,6-0,Nevada,10/12/1989,5,7,Miami Dolphins / 7th / 227th pick /2012,OTI,2017,2025-08-15 14:53:52
23,Brice McCain,31,DB,16,1,190,5-9,Utah,12/10/1986,8,1,Houston Texans / 6th / 188th pick /2009,OTI,2017,2025-08-15 14:53:52
91,Derrick Morgan,28,LOLB,14,14,261,6-4,Georgia Tech,1/6/1989,7,6,Tennessee Titans / 1st / 16th pick /2010,OTI,2017,2025-08-15 14:53:52
29,DeMarco Murray,29,RB,15,15,220,6-1,Oklahoma,2/12/1988,6,7,Dallas Cowboys / 3rd / 71st pick /2011,OTI,2017,2025-08-15 14:53:52
98,Brian Orakpo,31,ROLB,16,16,257,6-4,Texas,7/31/1986,8,7,Washington Redskins / 1st / 13th pick /2009,OTI,2017,2025-08-15 14:53:52
50,Nate Palmer,28,LB,10,0,248,6-2,Illinois St.,9/23/1989,4,1,Green Bay Packers / 6th / 193rd pick /2013,OTI,2017,2025-08-15 14:53:52
24,Kalan Reed,24,DB,3,0,199,5-11,Southern Miss,12/29/1993,1,0,Tennessee Titans / 7th / 253rd pick /2016,OTI,2017,2025-08-15 14:53:52
35,Curtis Riley,25,DB,7,0,190,6-0,Fresno St.,7/18/1992,1,1,,OTI,2017,2025-08-15 14:53:52
26,Logan Ryan,26,RCB,15,15,195,5-11,Rutgers,2/9/1991,4,5,New England Patriots / 3rd / 83rd pick /2013,OTI,2017,2025-08-15 14:53:52
62,Brian Schwenke,26,C,16,2,310,6-3,California,3/22/1991,4,2,Tennessee Titans / 4th / 107th pick /2013,OTI,2017,2025-08-15 14:53:52
21,Da'Norris Searcy,29,SS,16,6,205,5-11,North Carolina,11/16/1988,6,3,Buffalo Bills / 4th / 100th pick /2011,OTI,2017,2025-08-15 14:53:52
36,LeShaun Sims,24,DB,13,5,203,6-0,Southern Utah,9/18/1993,1,2,Tennessee Titans / 5th / 157th pick /2016,OTI,2017,2025-08-15 14:53:52
81,Jonnu Smith,22,TE,16,13,248,6-3,Florida International,8/22/1995,Rook,1,Tennessee Titans / 3rd / 100th pick /2017,OTI,2017,2025-08-15 14:53:52
33,Tye Smith,24,DB,15,1,195,6-0,Towson,5/3/1993,2,1,Seattle Seahawks / 5th / 170th pick /2015,OTI,2017,2025-08-15 14:53:52
67,Quinton Spain,26,LG,14,14,330,6-4,West Virginia,8/7/1991,2,7,,OTI,2017,2025-08-15 14:53:52
88,Luke Stocker,29,TE,3,2,253,6-5,Tennessee,7/17/1988,6,0,Tampa Bay Buccaneers / 4th / 104th pick /2011,OTI,2017,2025-08-15 14:53:52
4,Ryan Succop,31,K,16,0,218,6-2,South Carolina,9/19/1986,8,3,Kansas City Chiefs / 7th / 256th pick /2009,OTI,2017,2025-08-15 14:53:52
89,Phillip Supernaw,27,TE,16,3,255,6-5,Ouachita Baptist,1/30/1990,4,0,,OTI,2017,2025-08-15 14:53:52
13,Taywan Taylor,22,WR,16,4,203,5-11,Western Kentucky,3/2/1995,Rook,2,Tennessee Titans / 3rd / 72nd pick /2017,OTI,2017,2025-08-15 14:53:52
41,Brynden Trawick,28,DB,16,0,225,6-2,Troy,10/23/1989,4,3,,OTI,2017,2025-08-15 14:53:52
93,Erik Walden,32,LB,16,2,250,6-2,Middle Tenn. St.,8/21/1985,9,2,Dallas Cowboys / 6th / 167th pick /2008,OTI,2017,2025-08-15 14:53:52
82,Delanie Walker,33,TE,16,11,248,6-2,Central Missouri St.,8/12/1984,11,7,San Francisco 49ers / 6th / 175th pick /2006,OTI,2017,2025-08-15 14:53:52
52,Aaron Wallace,24,LB,2,0,242,6-2,UCLA,7/8/1993,1,0,Tennessee Titans / 7th / 222nd pick /2016,OTI,2017,2025-08-15 14:53:52
14,Eric Weems,32,WR,16,0,195,5-9,Bethune-Cookman,7/4/1985,10,0,,OTI,2017,2025-08-15 14:53:52
96,Sylvester Williams,29,NT,15,11,328,6-2,North Carolina,11/21/1988,4,5,Denver Broncos / 1st / 28th pick /2013,OTI,2017,2025-08-15 14:53:52
54,Avery Williamson,25,RILB,16,16,246,6-1,Kentucky,3/9/1992,3,7,Tennessee Titans / 5th / 151st pick /2014,OTI,2017,2025-08-15 14:53:52
59,Wesley Woodyard,31,LILB,16,16,233,6-0,Kentucky,7/21/1986,9,8,,OTI,2017,2025-08-15 14:53:52
