No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
68,Josh Andrews,30,G,2,0,298,6-2,Oregon St.,6/21/1991,6,0,,ATL,2021,2025-08-15 13:39:00
53,Daren Bates,31,LB,7,0,225,5-11,Auburn,11/27/1990,8,0,,ATL,2021,2025-08-15 13:39:00
13,Christian Blake,25,WR,16,0,181,6-1,Northern Illinois,6/8/1996,2,0,,ATL,2021,2025-08-15 13:39:00
99,Jonathan Bullard,28,DE,9,4,290,6-3,Florida,10/22/1993,5,2,Chicago Bears / 3rd / 72nd pick /2016,ATL,2021,2025-08-15 13:39:00
12,Dustin Colquitt,39,P,6,0,210,6-3,Tennessee,5/6/1982,16,1,Kansas City Chiefs / 3rd / 99th pick /2005,ATL,2021,2025-08-15 13:39:00
50,John Cominsky,26,DE,4,0,285,6-5,Charleston (WV),11/22/1995,2,0,Atlanta Falcons / 4th / 135th pick /2019,ATL,2021,2025-08-15 13:39:00
51,Brandon Copeland,30,LB,16,3,263,6-3,Pennsylvania,7/2/1991,6,2,,ATL,2021,2025-08-15 13:39:00
67,Drew Dalman,23,C,17,0,301,6-3,Stanford,10/15/1998,Rook,1,Atlanta Falcons / 4th / 114th pick /2021,ATL,2021,2025-08-15 13:39:00
88,Frank Darby,24,WR,10,0,200,6-1,Arizona St.,9/8/1997,Rook,0,Atlanta Falcons / 6th / 187th pick /2021,ATL,2021,2025-08-15 13:39:00
90,Marlon Davidson,23,DE,11,1,278,6-3,Auburn,5/11/1998,1,2,Atlanta Falcons / 2nd / 47th pick /2020,ATL,2021,2025-08-15 13:39:00
28,Mike Davis,28,RB,17,8,220,5-9,South Carolina,2/19/1993,6,5,San Francisco 49ers / 4th / 126th pick /2015,ATL,2021,2025-08-15 13:39:00
96,Tyeler Davison,29,NT,12,11,309,6-2,Fresno St.,9/23/1992,6,4,New Orleans Saints / 5th / 154th pick /2015,ATL,2021,2025-08-15 13:39:00
52,Emmanuel Ellerbee,25,LB,4,0,235,6-1,Rice,11/20/1996,3,0,,ATL,2021,2025-08-15 13:39:00
48,Dorian Etheridge,23,LB,7,0,230,6-3,Louisville,11/21/1998,Rook,0,,ATL,2021,2025-08-15 13:39:00
56,Dante Fowler,27,ROLB,14,6,261,6-3,Florida,8/3/1994,5,3,Jacksonville Jaguars / 1st / 3rd pick /2015,ATL,2021,2025-08-15 13:39:00
15,Feleipe Franks,24,QB,9,0,241,6-6,"Florida,Arkansas",12/22/1997,Rook,0,,ATL,2021,2025-08-15 13:39:00
14,Russell Gage,25,WR,14,9,184,6-0,LSU,1/22/1996,3,6,Atlanta Falcons / 6th / 194th pick /2018,ATL,2021,2025-08-15 13:39:00
25,Wayne Gallman,27,RB,6,0,210,6-0,Clemson,10/1/1994,4,1,New York Giants / 4th / 140th pick /2017,ATL,2021,2025-08-15 13:39:00
