No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
76,Mike Adams,22,RT,10,6,323,6-7,Ohio St.,3/10/1990,Rook,3,Pittsburgh Steelers / 2nd / 56th pick /2012,PIT,2012,2025-08-15 14:24:33
28,Cortez Allen,24,DB,15,3,196,6-1,The Citadel,10/29/1988,1,3,Pittsburgh Steelers / 4th / 128th pick /2011,PIT,2012,2025-08-15 14:24:33
26,Will Allen,30,SS,16,7,202,6-1,Ohio St.,6/17/1982,8,4,Tampa Bay Buccaneers / 4th / 111th pick /2004,PIT,2012,2025-08-15 14:24:33
20,Baron Batch,25,RB,12,0,200,5-9,Texas Tech,12/21/1987,Rook,1,Pittsburgh Steelers / 7th / 232nd pick /2011,PIT,2012,2025-08-15 14:24:33
16,Charlie Batch,38,QB,2,2,216,6-2,Eastern Michigan,12/5/1974,14,1,Detroit Lions / 2nd / 60th pick /1998,PIT,2012,2025-08-15 14:24:33
68,Kelvin Beachum,23,RT,7,5,308,6-3,SMU,6/8/1989,Rook,2,Pittsburgh Steelers / 7th / 248th pick /2012,PIT,2012,2025-08-15 14:24:33
84,Antonio Brown,24,WR,13,10,185,5-10,Central Michigan,7/10/1988,2,6,Pittsburgh Steelers / 6th / 195th pick /2010,PIT,2012,2025-08-15 14:24:33
31,Curtis Brown,24,DB,15,0,180,6-0,Texas,9/24/1988,1,1,Pittsburgh Steelers / 3rd / 95th pick /2011,PIT,2012,2025-08-15 14:24:33
80,Plaxico Burress,35,WR,4,3,232,6-5,Michigan St.,8/12/1977,12,0,Pittsburgh Steelers / 1st / 8th pick /2000,PIT,2012,2025-08-15 14:24:33
9,Drew Butler,23,P,16,0,199,6-1,Georgia,5/10/1989,Rook,1,,PIT,2012,2025-08-15 14:24:33
54,Chris Carter,23,LB,8,3,245,6-1,Fresno St.,4/6/1989,1,2,Pittsburgh Steelers / 5th / 162nd pick /2011,PIT,2012,2025-08-15 14:24:33
25,Ryan Clark,33,FS,15,15,205,5-11,LSU,10/12/1979,10,8,,PIT,2012,2025-08-15 14:24:33
74,Willie Colon,29,LG,11,11,315,6-3,Hofstra,4/9/1983,6,5,Pittsburgh Steelers / 4th / 131st pick /2006,PIT,2012,2025-08-15 14:24:33
89,Jerricho Cotchery,30,WR,14,2,205,6-1,North Carolina St.,6/16/1982,8,2,New York Jets / 4th / 108th pick /2004,PIT,2012,2025-08-15 14:24:33
42,Da'Mon Cromartie-Smith,25,DB,2,0,210,6-2,Texas-El Paso,2/17/1987,1,0,,PIT,2012,2025-08-15 14:24:33
66,David DeCastro,22,G,4,3,316,6-5,Stanford,1/11/1990,Rook,1,Pittsburgh Steelers / 1st / 24th pick /2012,PIT,2012,2025-08-15 14:24:33
27,Jonathan Dwyer,23,RB,13,6,235,5-11,Georgia Tech,7/26/1989,2,5,Pittsburgh Steelers / 6th / 188th pick /2010,PIT,2012,2025-08-15 14:24:33
50,Larry Foote,32,LILB,16,16,239,6-1,Michigan,6/12/1980,10,10,Pittsburgh Steelers / 4th / 128th pick /2002,PIT,2012,2025-08-15 14:24:33
73,Ramon Foster,26,RG,16,16,328,6-5,Tennessee,1/7/1986,3,7,,PIT,2012,2025-08-15 14:24:33
77,Marcus Gilbert,24,RT,5,5,330,6-6,Florida,2/15/1988,1,2,Pittsburgh Steelers / 2nd / 63rd pick /2011,PIT,2012,2025-08-15 14:24:33
18,David Gilreath,24,WR,3,0,169,5-11,Wisconsin,12/11/1988,Rook,0,,PIT,2012,2025-08-15 14:24:33
21,Robert Golden,22,DB,15,0,202,5-11,Arizona,9/13/1990,Rook,1,,PIT,2012,2025-08-15 14:24:33
98,Casey Hampton,35,NT,16,16,325,6-1,Texas,9/3/1977,11,8,Pittsburgh Steelers / 1st / 19th pick /2001,PIT,2012,2025-08-15 14:24:33
92,James Harrison,34,ROLB,13,13,242,6-0,Kent St.,5/4/1978,10,8,,PIT,2012,2025-08-15 14:24:33
97,Cameron Heyward,23,DE,16,0,295,6-5,Ohio St.,5/6/1989,1,2,Pittsburgh Steelers / 1st / 31st pick /2011,PIT,2012,2025-08-15 14:24:33
96,Evander Hood,25,LDE,16,16,305,6-3,Missouri,2/16/1987,3,9,Pittsburgh Steelers / 1st / 32nd pick /2009,PIT,2012,2025-08-15 14:24:33
91,Brandon Johnson,29,LB,14,0,245,6-5,Louisville,4/5/1983,6,1,Arizona Cardinals / 5th / 142nd pick /2006,PIT,2012,2025-08-15 14:24:33
46,Will Johnson,23,RB,16,7,238,6-2,West Virginia,11/14/1989,1,1,,PIT,2012,2025-08-15 14:24:33
99,Brett Keisel,34,RDE,16,16,285,6-5,"Snow College (UT),BYU",9/19/1978,10,9,Pittsburgh Steelers / 7th / 242nd pick /2002,PIT,2012,2025-08-15 14:24:33
4,Byron Leftwich,32,QB,2,1,250,6-5,Marshall,1/14/1980,9,1,Jacksonville Jaguars / 1st / 7th pick /2003,PIT,2012,2025-08-15 14:24:33
64,Doug Legursky,26,C,16,3,323,6-1,Marshall,6/9/1986,3,2,,PIT,2012,2025-08-15 14:24:33
23,Keenan Lewis,26,LCB,16,16,198,6-0,Oregon St.,5/17/1986,3,8,Pittsburgh Steelers / 3rd / 96th pick /2009,PIT,2012,2025-08-15 14:24:33
62,John Malecki,24,G,1,0,280,6-3,Pittsburgh,5/26/1988,Rook,0,,PIT,2012,2025-08-15 14:24:33
82,Jamie McCoy,25,RB,1,0,240,6-2,Texas A&M,7/21/1987,Rook,0,,PIT,2012,2025-08-15 14:24:33
40,Marshall McFadden,26,LB,1,0,223,6-1,South Carolina St.,8/4/1986,Rook,0,,PIT,2012,2025-08-15 14:24:33
90,Steve McLendon,26,DT,16,0,310,6-3,Troy,1/3/1986,2,2,,PIT,2012,2025-08-15 14:24:33
34,Rashard Mendenhall,25,RB,6,4,210,5-11,Illinois,6/19/1987,4,2,Pittsburgh Steelers / 1st / 23rd pick /2008,PIT,2012,2025-08-15 14:24:33
83,Heath Miller,30,TE,15,15,256,6-5,Virginia,10/22/1982,7,6,Pittsburgh Steelers / 1st / 30th pick /2005,PIT,2012,2025-08-15 14:24:33
